,unix,timestamps,binance,kucoin,ftx,max,min,mean,median
707,1663156020000,2022-09-14 11:47:00,1599.31,1599.43,1599.2,1599.43,1599.2,1599.3133333333333,1599.31
708,1663156080000,2022-09-14 11:48:00,1596.77,1596.95,1596.4,1596.95,1596.4,1596.706666666667,1596.77
709,1663156140000,2022-09-14 11:49:00,1595.38,1595.52,1595.2,1595.52,1595.2,1595.3666666666668,1595.38
710,1663156200000,2022-09-14 11:50:00,1594.74,1595.03,1594.7,1595.03,1594.7,1594.8233333333335,1594.74
711,1663156260000,2022-09-14 11:51:00,1595.84,1596.15,1595.5,1596.15,1595.5,1595.83,1595.84
712,1663156320000,2022-09-14 11:52:00,1595.12,1595.12,1594.6,1595.12,1594.6,1594.9466666666667,1595.12
713,1663156380000,2022-09-14 11:53:00,1593.5,1593.93,1593.1,1593.93,1593.1,1593.5100000000002,1593.5
714,1663156440000,2022-09-14 11:54:00,1589.67,1589.77,1589.5,1589.77,1589.5,1589.6466666666668,1589.67
715,1663156500000,2022-09-14 11:55:00,1589.35,1589.6,1589.3,1589.6,1589.3,1589.4166666666667,1589.35
716,1663156560000,2022-09-14 11:56:00,1587.67,1587.8,1587.1,1587.8,1587.1,1587.5233333333333,1587.67
717,1663156620000,2022-09-14 11:57:00,1589.89,1589.88,1589.5,1589.89,1589.5,1589.756666666667,1589.88
718,1663156680000,2022-09-14 11:58:00,1594.19,1594.2,1593.9,1594.2,1593.9,1594.096666666667,1594.19
719,1663156740000,2022-09-14 11:59:00,1595.28,1595.48,1594.9,1595.48,1594.9,1595.22,1595.28
720,1663156800000,2022-09-14 12:00:00,1594.49,1594.45,1594.2,1594.49,1594.2,1594.38,1594.45
721,1663156860000,2022-09-14 12:01:00,1594.38,1594.33,1594.0,1594.38,1594.0,1594.2366666666667,1594.33
722,1663156920000,2022-09-14 12:02:00,1592.41,1592.85,1592.4,1592.85,1592.4,1592.5533333333333,1592.41
723,1663156980000,2022-09-14 12:03:00,1592.58,1592.8,1592.3,1592.8,1592.3,1592.5600000000002,1592.58
724,1663157040000,2022-09-14 12:04:00,1590.06,1590.0,1589.9,1590.06,1589.9,1589.9866666666667,1590.0
725,1663157100000,2022-09-14 12:05:00,1589.68,1589.57,1589.4,1589.68,1589.4,1589.55,1589.57
726,1663157160000,2022-09-14 12:06:00,1590.28,1590.45,1590.1,1590.45,1590.1,1590.2766666666666,1590.28
727,1663157220000,2022-09-14 12:07:00,1589.65,1589.84,1589.2,1589.84,1589.2,1589.5633333333333,1589.65
728,1663157280000,2022-09-14 12:08:00,1589.43,1589.72,1589.3,1589.72,1589.3,1589.4833333333333,1589.43
729,1663157340000,2022-09-14 12:09:00,1589.66,1589.41,1589.0,1589.66,1589.0,1589.3566666666666,1589.41
730,1663157400000,2022-09-14 12:10:00,1586.29,1586.1,1585.8,1586.29,1585.8,1586.0633333333333,1586.1
731,1663157460000,2022-09-14 12:11:00,1590.78,1591.2,1590.5,1591.2,1590.5,1590.8266666666666,1590.78
732,1663157520000,2022-09-14 12:12:00,1590.34,1590.74,1589.8,1590.74,1589.8,1590.2933333333333,1590.34
733,1663157580000,2022-09-14 12:13:00,1591.75,1591.69,1591.7,1591.75,1591.69,1591.7133333333334,1591.7
734,1663157640000,2022-09-14 12:14:00,1592.76,1592.98,1592.4,1592.98,1592.4,1592.7133333333331,1592.76
735,1663157700000,2022-09-14 12:15:00,1592.5,1592.71,1592.1,1592.71,1592.1,1592.4366666666665,1592.5
736,1663157760000,2022-09-14 12:16:00,1589.32,1589.25,1589.1,1589.32,1589.1,1589.2233333333334,1589.25
737,1663157820000,2022-09-14 12:17:00,1588.69,1588.59,1588.5,1588.69,1588.5,1588.5933333333332,1588.59
738,1663157880000,2022-09-14 12:18:00,1589.2,1589.73,1589.2,1589.73,1589.2,1589.3766666666668,1589.2
739,1663157940000,2022-09-14 12:19:00,1592.1,1592.84,1592.1,1592.84,1592.1,1592.3466666666664,1592.1
740,1663158000000,2022-09-14 12:20:00,1590.01,1590.24,1590.2,1590.24,1590.01,1590.1499999999999,1590.2
741,1663158060000,2022-09-14 12:21:00,1589.52,1589.93,1589.7,1589.93,1589.52,1589.7166666666665,1589.7
742,1663158120000,2022-09-14 12:22:00,1590.14,1590.36,1590.3,1590.36,1590.14,1590.2666666666667,1590.3
743,1663158180000,2022-09-14 12:23:00,1590.37,1590.73,1590.0,1590.73,1590.0,1590.3666666666668,1590.37
744,1663158240000,2022-09-14 12:24:00,1593.62,1594.4,1593.8,1594.4,1593.62,1593.9399999999998,1593.8
745,1663158300000,2022-09-14 12:25:00,1591.1,1591.48,1591.3,1591.48,1591.1,1591.2933333333333,1591.3
746,1663158360000,2022-09-14 12:26:00,1592.02,1592.34,1591.6,1592.34,1591.6,1591.9866666666665,1592.02
747,1663158420000,2022-09-14 12:27:00,1592.27,1592.92,1592.6,1592.92,1592.27,1592.5966666666666,1592.6
748,1663158480000,2022-09-14 12:28:00,1592.05,1592.58,1591.7,1592.58,1591.7,1592.11,1592.05
749,1663158540000,2022-09-14 12:29:00,1592.2,1593.02,1592.7,1593.02,1592.2,1592.64,1592.7
750,1663158600000,2022-09-14 12:30:00,1598.83,1597.84,1598.2,1598.83,1597.84,1598.29,1598.2
751,1663158660000,2022-09-14 12:31:00,1602.79,1603.05,1602.1,1603.05,1602.1,1602.6466666666668,1602.79
752,1663158720000,2022-09-14 12:32:00,1600.44,1600.86,1600.3,1600.86,1600.3,1600.5333333333335,1600.44
753,1663158780000,2022-09-14 12:33:00,1600.19,1600.7,1600.1,1600.7,1600.1,1600.33,1600.19
754,1663158840000,2022-09-14 12:34:00,1602.26,1602.52,1602.1,1602.52,1602.1,1602.293333333333,1602.26
755,1663158900000,2022-09-14 12:35:00,1603.11,1603.47,1602.7,1603.47,1602.7,1603.0933333333332,1603.11
756,1663158960000,2022-09-14 12:36:00,1605.5,1605.34,1604.9,1605.5,1604.9,1605.2466666666667,1605.34
757,1663159020000,2022-09-14 12:37:00,1602.38,1602.11,1602.1,1602.38,1602.1,1602.1966666666667,1602.11
758,1663159080000,2022-09-14 12:38:00,1606.44,1606.58,1606.1,1606.58,1606.1,1606.3733333333332,1606.44
759,1663159140000,2022-09-14 12:39:00,1610.29,1610.68,1610.1,1610.68,1610.1,1610.3566666666666,1610.29
760,1663159200000,2022-09-14 12:40:00,1609.82,1610.05,1610.0,1610.05,1609.82,1609.9566666666667,1610.0
761,1663159260000,2022-09-14 12:41:00,1609.08,1609.25,1609.0,1609.25,1609.0,1609.11,1609.08
762,1663159320000,2022-09-14 12:42:00,1609.05,1609.45,1609.2,1609.45,1609.05,1609.2333333333333,1609.2
763,1663159380000,2022-09-14 12:43:00,1605.99,1606.26,1606.1,1606.26,1605.99,1606.1166666666668,1606.1
764,1663159440000,2022-09-14 12:44:00,1608.45,1608.79,1608.6,1608.79,1608.45,1608.6133333333335,1608.6
765,1663159500000,2022-09-14 12:45:00,1607.87,1607.77,1607.8,1607.87,1607.77,1607.8133333333333,1607.8
766,1663159560000,2022-09-14 12:46:00,1605.51,1605.39,1605.6,1605.6,1605.39,1605.5,1605.51
767,1663159620000,2022-09-14 12:47:00,1601.55,1601.88,1601.9,1601.9,1601.55,1601.7766666666666,1601.88
768,1663159680000,2022-09-14 12:48:00,1602.51,1602.97,1602.8,1602.97,1602.51,1602.76,1602.8
769,1663159740000,2022-09-14 12:49:00,1600.69,1600.62,1600.7,1600.7,1600.62,1600.67,1600.69
770,1663159800000,2022-09-14 12:50:00,1601.66,1601.69,1601.9,1601.9,1601.66,1601.75,1601.69
771,1663159860000,2022-09-14 12:51:00,1603.92,1604.13,1603.8,1604.13,1603.8,1603.95,1603.92
772,1663159920000,2022-09-14 12:52:00,1606.19,1606.43,1605.9,1606.43,1605.9,1606.1733333333334,1606.19
773,1663159980000,2022-09-14 12:53:00,1605.81,1605.92,1605.6,1605.92,1605.6,1605.7766666666666,1605.81
774,1663160040000,2022-09-14 12:54:00,1605.92,1605.71,1605.8,1605.92,1605.71,1605.8100000000002,1605.8
775,1663160100000,2022-09-14 12:55:00,1605.55,1605.34,1605.5,1605.55,1605.34,1605.4633333333331,1605.5
776,1663160160000,2022-09-14 12:56:00,1605.33,1605.39,1605.2,1605.39,1605.2,1605.3066666666666,1605.33
777,1663160220000,2022-09-14 12:57:00,1605.61,1605.6,1605.7,1605.7,1605.6,1605.6366666666665,1605.61
778,1663160280000,2022-09-14 12:58:00,1605.23,1605.13,1605.2,1605.23,1605.13,1605.1866666666667,1605.2
779,1663160340000,2022-09-14 12:59:00,1605.39,1605.75,1605.5,1605.75,1605.39,1605.5466666666669,1605.5
780,1663160400000,2022-09-14 13:00:00,1604.19,1604.07,1604.1,1604.19,1604.07,1604.1200000000001,1604.1
781,1663160460000,2022-09-14 13:01:00,1601.08,1601.13,1601.0,1601.13,1601.0,1601.07,1601.08
782,1663160520000,2022-09-14 13:02:00,1602.74,1602.78,1602.6,1602.78,1602.6,1602.7066666666667,1602.74
783,1663160580000,2022-09-14 13:03:00,1604.33,1603.96,1604.2,1604.33,1603.96,1604.1633333333332,1604.2
784,1663160640000,2022-09-14 13:04:00,1603.69,1603.35,1603.6,1603.69,1603.35,1603.5466666666664,1603.6
785,1663160700000,2022-09-14 13:05:00,1604.8,1605.28,1605.2,1605.28,1604.8,1605.0933333333332,1605.2
786,1663160760000,2022-09-14 13:06:00,1606.39,1606.32,1606.6,1606.6,1606.32,1606.4366666666665,1606.39
787,1663160820000,2022-09-14 13:07:00,1607.8,1607.74,1607.8,1607.8,1607.74,1607.78,1607.8
788,1663160880000,2022-09-14 13:08:00,1607.52,1607.45,1607.8,1607.8,1607.45,1607.5900000000001,1607.52
789,1663160940000,2022-09-14 13:09:00,1607.19,1607.29,1607.5,1607.5,1607.19,1607.3266666666666,1607.29
790,1663161000000,2022-09-14 13:10:00,1609.81,1609.73,1609.5,1609.81,1609.5,1609.68,1609.73
